# COLLAPSE_WIDTH
# Pixel Type Legend -1:background 0:surface 1:volume_data 2:surface_data 3:particle_data 4:iso_data 99:Mixed
# 1:j-pixel  2:type      3:x-avg      4:y-avg      5:z-avg    6:average        7:min        8:max
        169       1  -0.00895721     0.732278   -0.0283342     0.633389     0.624414      0.64106
        170       1   -0.0193441     0.721891   -0.0283342     0.631606     0.621084      0.64106
        171       1   -0.0245376     0.711504   -0.0283342     0.629948     0.617755     0.637731
        172       1   -0.0245376     0.701118   -0.0283342     0.628244     0.617755     0.637731
        173       1   -0.0193441     0.690731   -0.0283342     0.625877     0.614426     0.634401
        174       1   0.00142971     0.680344   -0.0283342     0.623467     0.611097     0.634401
        175       1   0.00142971     0.669957   -0.0283342     0.621651     0.607768     0.631072
        176       1   0.00142971      0.65957   -0.0283342     0.620061     0.607768     0.631072
        177       1   0.00142971     0.649183   -0.0283342     0.618328     0.607768     0.631072
        178       1  -0.00895721     0.638796   -0.0283342     0.616005     0.604438     0.627743
        179       1   -0.0193441     0.628409   -0.0283342     0.613909     0.604438     0.624414
        180       1   -0.0193441     0.618022   -0.0283342     0.612638     0.604438     0.624414
        181       1   -0.0245376     0.607635   -0.0283342     0.611499     0.601109     0.624414
        182       1   -0.0245376     0.597248   -0.0283342     0.609818     0.601109     0.624414
        183       1   -0.0193441     0.586861   -0.0283342     0.606298     0.594451     0.617755
        184       1  -0.00895721     0.576474   -0.0283342     0.603987     0.594451     0.617755
        185       1   0.00142971     0.566088   -0.0283342     0.601962     0.591121     0.614426
        186       1   0.00142971     0.555701   -0.0283342     0.600053     0.591121     0.611097
        187       1   0.00142971     0.545314   -0.0283342      0.59795     0.587792     0.611097
        188       1   0.00142971     0.534927   -0.0283342      0.59598     0.587792     0.607768
        189       1   0.00142971      0.52454   -0.0283342     0.593801     0.584463     0.604438
        190       1  -0.00895721     0.514153   -0.0283342     0.591523     0.584463     0.601109
        191       1    -0.040118     0.503766   -0.0283342     0.588282     0.577805      0.59778
        192       1   -0.0505049     0.493379   -0.0283342     0.584634     0.574475     0.594451
        193       1   -0.0505049     0.482992   -0.0283342     0.580837     0.574475     0.587792
        194       1   -0.0505049     0.472605   -0.0283342     0.576963     0.567817     0.584463
        195       1   -0.0505049     0.462218   -0.0283342      0.57382     0.564488     0.581134
        196       1    -0.040118     0.451831   -0.0283342     0.571487     0.564488     0.577805
        197       1   -0.0193441     0.441444   -0.0283342     0.569479     0.561158     0.574475
        198       1  -0.00895721     0.431057   -0.0283342     0.567679     0.561158     0.571146
        199       1   0.00142971     0.420671   -0.0283342     0.566469     0.561158     0.571146
        200       1   0.00142971     0.410284   -0.0283342     0.565203     0.557829     0.567817
        201       1   0.00142971     0.399897   -0.0283342     0.563706     0.557829     0.567817
        202       1   0.00142971      0.38951   -0.0283342     0.562485       0.5545     0.564488
        203       1  -0.00895721     0.379123   -0.0283342     0.560647       0.5545     0.564488
        204       1   -0.0297311     0.368736   -0.0283342     0.559095       0.5545     0.561158
        205       1    -0.040118     0.358349   -0.0283342     0.557389     0.551171     0.561158
        206       1   -0.0505049     0.347962   -0.0283342     0.555623     0.551171     0.557829
        207       1   -0.0505049     0.337575   -0.0283342     0.554214     0.547841     0.557829
        208       1   -0.0505049     0.327188   -0.0283342     0.552486     0.547841     0.557829
        209       1   -0.0505049     0.316801   -0.0283342     0.550824     0.544512       0.5545
        210       1   -0.0505049     0.306414   -0.0283342       0.5487     0.544512       0.5545
        211       1   -0.0297311     0.296027   -0.0283342     0.546213     0.541183     0.551171
        212       1   -0.0141507     0.285641   -0.0283342      0.54373     0.537854     0.547841
        213       1   0.00142971     0.275254   -0.0283342       0.5412     0.531195     0.544512
        214       1   0.00142971     0.264867   -0.0283342     0.538778     0.531195     0.544512
        215       1   0.00142971      0.25448   -0.0283342     0.536957     0.531195     0.541183
        216       1   0.00142971     0.244093   -0.0283342     0.534717     0.531195     0.537854
        217       1   0.00142971     0.233706   -0.0283342     0.532334     0.527866     0.537854
        218       1  -0.00376375     0.223319   -0.0283342     0.529757     0.524537     0.534525
        219       1   -0.0193441     0.212932   -0.0283342     0.526826     0.521208     0.531195
        220       1    -0.040118     0.202545   -0.0283342     0.523987     0.517878     0.531195
        221       1   -0.0505049     0.192158   -0.0283342     0.521367      0.51122     0.527866
        222       1   -0.0505049     0.181771   -0.0283342     0.519265      0.51122     0.524537
        223       1   -0.0505049     0.171384   -0.0283342     0.517482      0.51122     0.524537
        224       1   -0.0505049     0.160997   -0.0283342     0.515892     0.507891     0.521208
        225       1   -0.0505049     0.150611   -0.0283342     0.514219     0.507891     0.521208
        226       1   -0.0505049     0.140224   -0.0283342     0.512398     0.507891     0.517878
        227       1   -0.0297311     0.129837   -0.0283342     0.510582     0.504562     0.517878
        228       1  -0.00895721      0.11945   -0.0283342     0.508865     0.504562     0.514549
        229       1   0.00142971     0.109063   -0.0283342     0.507258     0.501232     0.514549
        230       1   0.00142971    0.0986759   -0.0283342     0.506141     0.501232      0.51122
        231       1   0.00142971     0.088289   -0.0283342     0.504969     0.497903      0.51122
        232       1   0.00142971    0.0779021   -0.0283342     0.503852     0.497903      0.51122
        233       1   0.00142971    0.0675152   -0.0283342     0.502669     0.497903     0.507891
        234       1   0.00142971    0.0571282   -0.0283342     0.501414     0.494574     0.507891
        235       1   -0.0193441    0.0467413   -0.0283342     0.499554     0.494574     0.504562
        236       1   -0.0349245    0.0363544   -0.0283342     0.498217     0.491245     0.504562
        237       1   -0.0505049    0.0259675   -0.0283342     0.496467     0.487915     0.504562
        238       1   -0.0505049    0.0155805   -0.0283342      0.49513     0.487915     0.501232
        239       1   -0.0505049   0.00519362   -0.0283342     0.493853     0.487915     0.501232
        240       1   -0.0505049   -0.0051933   -0.0283342     0.492505     0.484586     0.497903
        241       1   -0.0505049   -0.0155802   -0.0283342     0.491096     0.484586     0.497903
        242       1   -0.0505049   -0.0259672   -0.0283342     0.489286     0.484586     0.497903
        243       1   -0.0349245   -0.0363541   -0.0283342     0.487276     0.481257     0.494574
        244       1   -0.0193441    -0.046741   -0.0283342     0.485169     0.477928     0.491245
        245       1   0.00142971   -0.0571279   -0.0283342     0.483199     0.474598     0.491245
        246       1   0.00142971   -0.0675148   -0.0283342     0.481367     0.474598     0.487915
        247       1   0.00142971   -0.0779018   -0.0283342     0.479848     0.474598     0.484586
        248       1   0.00142971   -0.0882887   -0.0283342      0.47834     0.471269     0.484586
        249       1   0.00142971   -0.0986756   -0.0283342     0.477124     0.471269     0.481257
        250       1   0.00142971    -0.109063   -0.0283342     0.475105     0.471269     0.481257
        251       1  -0.00895721    -0.119449   -0.0283342      0.47341      0.46794     0.477928
        252       1   -0.0297311    -0.129836   -0.0283342     0.471264      0.46794     0.474598
        253       1   -0.0505049    -0.140223   -0.0283342      0.46958     0.464611     0.474598
        254       1   -0.0505049     -0.15061   -0.0283342     0.467879     0.464611     0.471269
        255       1   -0.0505049    -0.160997   -0.0283342     0.466597     0.461282     0.471269
        256       1   -0.0505049    -0.171384   -0.0283342     0.465117     0.461282      0.46794
        257       1   -0.0505049    -0.181771   -0.0283342     0.464149     0.461282      0.46794
        258       1   -0.0505049    -0.192158   -0.0283342     0.462685     0.457952      0.46794
        259       1    -0.040118    -0.202545   -0.0283342     0.461061     0.457952     0.464611
        260       1   -0.0193441    -0.212932   -0.0283342     0.459416     0.454623     0.464611
        261       1  -0.00376375    -0.223319   -0.0283342     0.457754     0.454623     0.461282
        262       1   0.00142971    -0.233706   -0.0283342     0.456164     0.451294     0.461282
        263       1   0.00142971    -0.244093   -0.0283342     0.454816     0.451294     0.457952
        264       1   0.00142971    -0.254479   -0.0283342     0.453754     0.451294     0.457952
        265       1   0.00142971    -0.264866   -0.0283342     0.452317     0.447965     0.457952
        266       1   0.00142971    -0.275253   -0.0283342     0.450969     0.447965     0.457952
        267       1   -0.0141507     -0.28564   -0.0283342     0.449172     0.444635     0.454623
        268       1   -0.0297311    -0.296027   -0.0283342     0.447612     0.444635     0.451294
        269       1   -0.0505049    -0.306414   -0.0283342      0.44562     0.441306     0.447965
        270       1   -0.0505049    -0.316801   -0.0283342     0.444316     0.441306     0.447965
        271       1   -0.0505049    -0.327188   -0.0283342     0.442693     0.437977     0.447965
        272       1   -0.0505049    -0.337575   -0.0283342     0.441757     0.437977     0.444635
        273       1   -0.0505049    -0.347962   -0.0283342     0.440519     0.437977     0.444635
        274       1    -0.040118    -0.358349   -0.0283342     0.439182     0.434648     0.444635
        275       1   -0.0297311    -0.368736   -0.0283342     0.438082     0.434648     0.441306
        276       1  -0.00895721    -0.379123   -0.0283342     0.437019     0.434648     0.441306
        277       1   0.00142971    -0.389509   -0.0283342     0.435853     0.431319     0.437977
        278       1   0.00142971    -0.399896   -0.0283342     0.435022     0.431319     0.437977
        279       1   0.00142971    -0.410283   -0.0283342       0.4344     0.431319     0.437977
        280       1   0.00142971     -0.42067   -0.0283342     0.433976     0.431319     0.437977
        281       1  -0.00895721    -0.431057   -0.0283342     0.433734     0.431319     0.437977
        282       1   -0.0193441    -0.441444   -0.0283342     0.433344     0.427989     0.437977
        283       1    -0.040118    -0.451831   -0.0283342     0.432392     0.427989     0.437977
        284       1   -0.0505049    -0.462218   -0.0283342     0.431418      0.42466     0.437977
        285       1   -0.0505049    -0.472605   -0.0283342     0.429613      0.42466     0.437977
        286       1   -0.0505049    -0.482992   -0.0283342      0.42729     0.421331     0.437977
        287       1   -0.0505049    -0.493379   -0.0283342     0.424974     0.418002     0.437977
        288       1    -0.040118    -0.503766   -0.0283342     0.422536     0.418002     0.434648
        289       1  -0.00895721    -0.514153   -0.0283342     0.420461     0.414672     0.427989
        290       1   0.00142971    -0.524539   -0.0283342       0.4187     0.411343     0.427989
        291       1   0.00142971    -0.534926   -0.0283342     0.417094     0.411343      0.42466
        292       1   0.00142971    -0.545313   -0.0283342     0.415569     0.408014      0.42466
        293       1   0.00142971      -0.5557   -0.0283342     0.414117     0.408014      0.42466
        294       1   0.00142971    -0.566087   -0.0283342     0.412598     0.404685     0.421331
        295       1  -0.00895721    -0.576474   -0.0283342     0.410853     0.401356     0.421331
        296       1   -0.0193441    -0.586861   -0.0283342     0.408971     0.401356     0.418002
        297       1   -0.0245376    -0.597248   -0.0283342     0.405556     0.398026     0.414672
        298       1   -0.0245376    -0.607635   -0.0283342     0.404117     0.394697     0.411343
        299       1   -0.0193441    -0.618022   -0.0283342       0.4031     0.394697     0.411343
        300       1   -0.0193441    -0.628409   -0.0283342     0.401466     0.394697     0.408014
        301       1  -0.00895721    -0.638796   -0.0283342     0.399474     0.391368     0.408014
        302       1   0.00142971    -0.649183   -0.0283342     0.396805     0.384709     0.404685
        303       1   0.00142971    -0.659569   -0.0283342      0.39484     0.384709     0.401356
        304       1   0.00142971    -0.669956   -0.0283342     0.393618     0.384709     0.401356
        305       1   0.00142971    -0.680343   -0.0283342     0.391819     0.384709     0.398026
        306       1   -0.0193441     -0.69073   -0.0283342     0.390025      0.38138     0.398026
        307       1   -0.0245376    -0.701117   -0.0283342     0.387923      0.38138     0.398026
        308       1   -0.0245376    -0.711504   -0.0283342      0.38665      0.38138     0.394697
        309       1   -0.0193441    -0.721891   -0.0283342     0.384957     0.378051     0.394697
        310       1  -0.00895721    -0.732278   -0.0283342     0.383306     0.378051     0.391368
        311       1   0.00142971    -0.742665   -0.0283342     0.381424     0.374722     0.391368
        312       1   0.00142971    -0.753052   -0.0283342     0.379768     0.374722     0.388039
        313       1  -0.00895721    -0.763439   -0.0283342     0.378359     0.371392     0.388039
        314       1   -0.0245376    -0.773826   -0.0283342     0.376309     0.368063     0.384709
        315       1   -0.0193441    -0.784213   -0.0283342     0.372636     0.364734     0.384709
        316       1  -0.00895721      -0.7946   -0.0283342     0.369604     0.358076      0.38138
        317       1  -0.00895721    -0.804986   -0.0283342     0.367029     0.358076     0.378051
        318       1  -0.00895721    -0.815373   -0.0283342     0.364894     0.354746     0.374722
        319       1   0.00142971     -0.82576   -0.0283342     0.362571     0.354746     0.374722
        320       1   0.00142971    -0.836147   -0.0283342     0.358004     0.348088     0.368063
        321       1  -0.00376375    -0.846534   -0.0283342     0.355518     0.344759     0.364734
        322       1  -0.00895721    -0.856921   -0.0283342     0.351269     0.341429     0.361405
        323       1  -0.00895721    -0.867308   -0.0283342     0.348044       0.3381     0.358076
        324       1  -0.00376375    -0.877695   -0.0283342     0.344004     0.334771     0.354746
        325       1   0.00142971    -0.888082   -0.0283342      0.33985     0.331442     0.348088
        326       1  -0.00895721    -0.898469   -0.0283342     0.335717     0.324783     0.344759
        327       1  -0.00895721    -0.908856   -0.0283342      0.33109     0.321454       0.3381
        328       1   0.00142971    -0.919243   -0.0283342     0.326104     0.314796     0.331442
        329       1  -0.00895721     -0.92963   -0.0283342     0.317971     0.308137     0.328113
        330       1  -0.00895721    -0.940016   -0.0283342     0.311142     0.301479     0.321454
        331       1   0.00142971    -0.950403   -0.0283342     0.294837     0.284833     0.308137
        332       1  -0.00895721     -0.96079   -0.0283342     0.271648     0.258199     0.284833
        333       1   0.00142971    -0.971177   -0.0283342     0.236793     0.224907      0.25154
        334       1  -0.00376375    -0.981564   -0.0283342     0.177173      0.16498     0.188285
        335       1   0.00142971    -0.991951   -0.0283342    0.0892667    0.0784206    0.0983959
