# COLLAPSE_WIDTH
# Pixel Type Legend -1:background 0:surface 1:volume_data 2:surface_data 3:particle_data 4:iso_data 99:Mixed
# 1:j-pixel  2:type      3:x-avg      4:y-avg      5:z-avg    6:average        7:min        8:max
        217       1   0.00142971     0.233706   -0.0283342     0.536507      0.53186     0.542183
        218       1  -0.00376375     0.223319   -0.0283342      0.53366     0.528419     0.538742
        219       1   -0.0193441     0.212932   -0.0283342     0.530517     0.524978     0.535301
        220       1    -0.040118     0.202545   -0.0283342     0.527565     0.518095     0.535301
        221       1   -0.0505049     0.192158   -0.0283342     0.524722     0.514654      0.53186
        222       1   -0.0505049     0.181771   -0.0283342      0.52235     0.514654     0.528419
        223       1   -0.0505049     0.171384   -0.0283342     0.520626     0.514654     0.528419
        224       1   -0.0505049     0.160997   -0.0283342     0.518533     0.511213     0.524978
        225       1   -0.0505049     0.150611   -0.0283342      0.51685     0.511213     0.524978
        226       1   -0.0505049     0.140224   -0.0283342     0.514694     0.507772     0.521536
        227       1   -0.0297311     0.129837   -0.0283342     0.512533     0.507772     0.518095
        228       1  -0.00895721      0.11945   -0.0283342       0.5104     0.504331     0.518095
        229       1   0.00142971     0.109063   -0.0283342     0.508654      0.50089     0.514654
        230       1   0.00142971    0.0986759   -0.0283342     0.507044      0.50089     0.514654
        231       1   0.00142971     0.088289   -0.0283342      0.50569      0.50089     0.511213
        232       1   0.00142971    0.0779021   -0.0283342     0.504411     0.497449     0.511213
        233       1   0.00142971    0.0675152   -0.0283342      0.50292     0.497449     0.511213
        234       1   0.00142971    0.0571282   -0.0283342     0.501311     0.494008     0.507772
        235       1   -0.0193441    0.0467413   -0.0283342     0.499303     0.494008     0.507772
        236       1   -0.0349245    0.0363544   -0.0283342     0.497517     0.490567     0.504331
        237       1   -0.0505049    0.0259675   -0.0283342     0.495413     0.487126     0.504331
        238       1   -0.0505049    0.0155805   -0.0283342     0.493957     0.487126      0.50089
        239       1   -0.0505049   0.00519362   -0.0283342     0.492176     0.483684      0.50089
        240       1   -0.0505049   -0.0051933   -0.0283342     0.490851     0.483684     0.497449
        241       1   -0.0505049   -0.0155802   -0.0283342     0.489094     0.483684     0.497449
        242       1   -0.0505049   -0.0259672   -0.0283342     0.487097     0.480243     0.494008
        243       1   -0.0349245   -0.0363541   -0.0283342      0.48479     0.476802     0.494008
        244       1   -0.0193441    -0.046741   -0.0283342      0.48249     0.476802     0.490567
        245       1   0.00142971   -0.0571279   -0.0283342     0.480101     0.473361     0.487126
        246       1   0.00142971   -0.0675148   -0.0283342     0.478071      0.46992     0.483684
        247       1   0.00142971   -0.0779018   -0.0283342     0.476347      0.46992     0.483684
        248       1   0.00142971   -0.0882887   -0.0283342     0.474715      0.46992     0.480243
        249       1   0.00142971   -0.0986756   -0.0283342     0.473088     0.466479     0.476802
        250       1   0.00142971    -0.109063   -0.0283342     0.470989     0.466479     0.476802
        251       1  -0.00895721    -0.119449   -0.0283342     0.469061     0.463038     0.473361
        252       1   -0.0297311    -0.129836   -0.0283342     0.466758     0.463038     0.473361
        253       1   -0.0505049    -0.140223   -0.0283342     0.464778     0.459597      0.46992
        254       1   -0.0505049     -0.15061   -0.0283342     0.462845     0.459597     0.466479
        255       1   -0.0505049    -0.160997   -0.0283342     0.461115     0.456156     0.466479
        256       1   -0.0505049    -0.171384   -0.0283342      0.45979     0.456156     0.463038
        257       1   -0.0505049    -0.181771   -0.0283342     0.458545     0.452715     0.463038
        258       1   -0.0505049    -0.192158   -0.0283342     0.456685     0.452715     0.463038
        259       1    -0.040118    -0.202545   -0.0283342     0.454933     0.449274     0.459597
        260       1   -0.0193441    -0.212932   -0.0283342     0.452931     0.449274     0.456156
        261       1  -0.00376375    -0.223319   -0.0283342      0.45104     0.445832     0.456156
        262       1   0.00142971    -0.233706   -0.0283342     0.449217     0.445832     0.452715
        263       1   0.00142971    -0.244093   -0.0283342     0.447681     0.442391     0.452715
        264       1   0.00142971    -0.254479   -0.0283342     0.446333     0.442391     0.449274
        265       1   0.00142971    -0.264866   -0.0283342     0.444803     0.442391     0.449274
        266       1   0.00142971    -0.275253   -0.0283342     0.443176      0.43895     0.449274
        267       1   -0.0141507     -0.28564   -0.0283342     0.441241      0.43895     0.445832
        268       1   -0.0297311    -0.296027   -0.0283342      0.43928     0.435509     0.442391
        269       1   -0.0505049    -0.306414   -0.0283342      0.43721     0.435509      0.43895
        270       1   -0.0505049    -0.316801   -0.0283342     0.435691     0.432068      0.43895
        271       1   -0.0505049    -0.327188   -0.0283342     0.433928     0.432068      0.43895
        272       1   -0.0505049    -0.337575   -0.0283342     0.432762     0.428627     0.435509
        273       1   -0.0505049    -0.347962   -0.0283342     0.431516     0.428627     0.435509
        274       1    -0.040118    -0.358349   -0.0283342     0.429844     0.425186     0.432068
        275       1   -0.0297311    -0.368736   -0.0283342     0.428809     0.425186     0.432068
        276       1  -0.00895721    -0.379123   -0.0283342     0.427222     0.425186     0.432068
        277       1   0.00142971    -0.389509   -0.0283342     0.426085     0.421745     0.428627
        278       1   0.00142971    -0.399896   -0.0283342     0.425061     0.421745     0.428627
        279       1   0.00142971    -0.410283   -0.0283342     0.424264     0.421745     0.428627
        280       1   0.00142971     -0.42067   -0.0283342     0.423758     0.418304     0.425186
        281       1  -0.00895721    -0.431057   -0.0283342      0.42315     0.418304     0.425186
        282       1   -0.0193441    -0.441444   -0.0283342     0.421904     0.418304     0.425186
        283       1    -0.040118    -0.451831   -0.0283342     0.420994     0.414863     0.425186
        284       1   -0.0505049    -0.462218   -0.0283342      0.41951     0.414863     0.425186
        285       1   -0.0505049    -0.472605   -0.0283342     0.417553     0.411422     0.425186
        286       1   -0.0505049    -0.482992   -0.0283342     0.414828      0.40798     0.425186
        287       1   -0.0505049    -0.493379   -0.0283342     0.412269     0.404539     0.425186
        288       1    -0.040118    -0.503766   -0.0283342      0.40963     0.404539     0.421745
        289       1  -0.00895721    -0.514153   -0.0283342      0.40752     0.401098     0.414863
        290       1   0.00142971    -0.524539   -0.0283342     0.405643     0.397657     0.414863
        291       1   0.00142971    -0.534926   -0.0283342      0.40388     0.397657     0.411422
        292       1   0.00142971    -0.545313   -0.0283342     0.402355     0.394216     0.411422
        293       1   0.00142971      -0.5557   -0.0283342     0.400774     0.394216     0.411422
        294       1   0.00142971    -0.566087   -0.0283342     0.399136     0.390775      0.40798
        295       1  -0.00895721    -0.576474   -0.0283342     0.397378     0.387334      0.40798
        296       1   -0.0193441    -0.586861   -0.0283342     0.395206     0.387334     0.404539
        297       1   -0.0245376    -0.597248   -0.0283342      0.39155     0.383893     0.401098
        298       1   -0.0245376    -0.607635   -0.0283342     0.389744     0.380452     0.397657
        299       1   -0.0193441    -0.618022   -0.0283342     0.388437     0.380452     0.397657
        300       1   -0.0193441    -0.628409   -0.0283342     0.386993     0.377011     0.394216
        301       1  -0.00895721    -0.638796   -0.0283342      0.38449     0.377011     0.390775
        302       1   0.00142971    -0.649183   -0.0283342     0.381538     0.370128     0.390775
        303       1   0.00142971    -0.659569   -0.0283342     0.379604     0.370128     0.387334
        304       1   0.00142971    -0.669956   -0.0283342     0.377824     0.370128     0.387334
        305       1   0.00142971    -0.680343   -0.0283342     0.376243     0.366687     0.383893
        306       1   -0.0193441     -0.69073   -0.0283342     0.373894     0.366687     0.383893
        307       1   -0.0245376    -0.701117   -0.0283342     0.371769     0.363246     0.380452
        308       1   -0.0245376    -0.711504   -0.0283342     0.369895     0.363246     0.377011
        309       1   -0.0193441    -0.721891   -0.0283342     0.368399     0.363246     0.377011
        310       1  -0.00895721    -0.732278   -0.0283342     0.366329     0.359805      0.37357
        311       1   0.00142971    -0.742665   -0.0283342     0.364321     0.359805      0.37357
        312       1   0.00142971    -0.753052   -0.0283342     0.362416     0.356364     0.370128
        313       1  -0.00895721    -0.763439   -0.0283342     0.360715     0.352923     0.370128
        314       1   -0.0245376    -0.773826   -0.0283342     0.358369     0.349482     0.366687
        315       1   -0.0193441    -0.784213   -0.0283342     0.354146     0.346041     0.363246
        316       1  -0.00895721      -0.7946   -0.0283342     0.350801     0.339159     0.359805
        317       1  -0.00895721    -0.804986   -0.0283342     0.348009     0.335718     0.356364
        318       1  -0.00895721    -0.815373   -0.0283342     0.345728     0.335718     0.356364
        319       1   0.00142971     -0.82576   -0.0283342     0.342981     0.332276     0.352923
        320       1   0.00142971    -0.836147   -0.0283342     0.337998     0.328835     0.346041
        321       1  -0.00376375    -0.846534   -0.0283342     0.335091     0.325394       0.3426
        322       1  -0.00895721    -0.856921   -0.0283342     0.330422     0.318512     0.339159
        323       1  -0.00895721    -0.867308   -0.0283342     0.326634     0.315071     0.339159
        324       1  -0.00376375    -0.877695   -0.0283342     0.322124      0.31163     0.332276
        325       1   0.00142971    -0.888082   -0.0283342     0.317448     0.308189     0.328835
        326       1  -0.00895721    -0.898469   -0.0283342     0.312671     0.301307     0.321953
        327       1  -0.00895721    -0.908856   -0.0283342     0.307262     0.297866     0.315071
        328       1   0.00142971    -0.919243   -0.0283342     0.301426     0.290983     0.308189
        329       1  -0.00895721     -0.92963   -0.0283342     0.291575      0.28066     0.301307
        330       1  -0.00895721    -0.940016   -0.0283342      0.28372     0.270337     0.294424
        331       1   0.00142971    -0.950403   -0.0283342     0.265314     0.253131     0.277219
        332       1  -0.00895721     -0.96079   -0.0283342     0.239759     0.229044     0.253131
        333       1   0.00142971    -0.971177   -0.0283342     0.203961     0.191192      0.21872
        334       1  -0.00376375    -0.981564   -0.0283342     0.148224     0.139575     0.160222
        335       1   0.00142971    -0.991951   -0.0283342    0.0730001    0.0638713    0.0810767
