# COLLAPSE_WIDTH
# Pixel Type Legend -1:background 0:surface 1:volume_data 2:surface_data 3:particle_data 4:iso_data 99:Mixed
# 1:j-pixel  2:type      3:x-avg      4:y-avg      5:z-avg    6:average        7:min        8:max
        233       1   0.00142971    0.0675152   -0.0283342     0.493512     0.486057     0.497544
        234       1   0.00142971    0.0571282   -0.0283342     0.490569     0.482228     0.497544
        235       1   -0.0193441    0.0467413   -0.0283342     0.487139     0.478399     0.493715
        236       1   -0.0349245    0.0363544   -0.0283342     0.483794      0.47457     0.489886
        237       1   -0.0505049    0.0259675   -0.0283342     0.480443     0.470742     0.486057
        238       1   -0.0505049    0.0155805   -0.0283342     0.477501     0.470742     0.482228
        239       1   -0.0505049   0.00519362   -0.0283342     0.475374     0.466913     0.478399
        240       1   -0.0505049   -0.0051933   -0.0283342     0.472976     0.466913     0.478399
        241       1   -0.0505049   -0.0155802   -0.0283342     0.470647     0.463084      0.47457
        242       1   -0.0505049   -0.0259672   -0.0283342      0.46814     0.459255      0.47457
        243       1   -0.0349245   -0.0363541   -0.0283342     0.464865     0.455426     0.470742
        244       1   -0.0193441    -0.046741   -0.0283342     0.461559     0.451597     0.466913
        245       1   0.00142971   -0.0571279   -0.0283342     0.458217     0.451597     0.463084
        246       1   0.00142971   -0.0675148   -0.0283342     0.455148     0.447768     0.463084
        247       1   0.00142971   -0.0779018   -0.0283342      0.45273     0.443939     0.459255
        248       1   0.00142971   -0.0882887   -0.0283342     0.450591     0.443939     0.455426
        249       1   0.00142971   -0.0986756   -0.0283342     0.447939      0.44011     0.455426
        250       1   0.00142971    -0.109063   -0.0283342     0.445104     0.436282     0.451597
        251       1  -0.00895721    -0.119449   -0.0283342     0.441667     0.432453     0.447768
        252       1   -0.0297311    -0.129836   -0.0283342     0.438028     0.428624     0.443939
        253       1   -0.0505049    -0.140223   -0.0283342     0.434301     0.420966      0.44011
        254       1   -0.0505049     -0.15061   -0.0283342     0.430852     0.420966      0.44011
        255       1   -0.0505049    -0.160997   -0.0283342      0.42782     0.420966     0.436282
        256       1   -0.0505049    -0.171384   -0.0283342     0.425491     0.417137     0.432453
        257       1   -0.0505049    -0.181771   -0.0283342     0.422466     0.413308     0.428624
        258       1   -0.0505049    -0.192158   -0.0283342     0.419105     0.413308     0.428624
        259       1    -0.040118    -0.202545   -0.0283342     0.415258     0.409479     0.424795
        260       1   -0.0193441    -0.212932   -0.0283342     0.411055     0.401822     0.420966
        261       1  -0.00376375    -0.223319   -0.0283342     0.406925     0.397993     0.413308
        262       1   0.00142971    -0.233706   -0.0283342     0.403094     0.394164     0.409479
        263       1   0.00142971    -0.244093   -0.0283342     0.399512     0.394164     0.405651
        264       1   0.00142971    -0.254479   -0.0283342      0.39636     0.390335     0.401822
        265       1   0.00142971    -0.264866   -0.0283342     0.393126     0.386506     0.401822
        266       1   0.00142971    -0.275253   -0.0283342     0.389405     0.382677     0.397993
        267       1   -0.0141507     -0.28564   -0.0283342     0.385099     0.378848     0.394164
        268       1   -0.0297311    -0.296027   -0.0283342     0.380684     0.375019     0.386506
        269       1   -0.0505049    -0.306414   -0.0283342     0.376171     0.359704     0.382677
        270       1   -0.0505049    -0.316801   -0.0283342     0.372121     0.359704     0.378848
        271       1   -0.0505049    -0.327188   -0.0283342     0.368444     0.359704     0.375019
        272       1   -0.0505049    -0.337575   -0.0283342     0.364976     0.359704     0.371191
        273       1   -0.0505049    -0.347962   -0.0283342     0.361223     0.355875     0.367362
        274       1    -0.040118    -0.358349   -0.0283342     0.357071     0.352046     0.363533
        275       1   -0.0297311    -0.368736   -0.0283342     0.352679     0.348217     0.359704
        276       1  -0.00895721    -0.379123   -0.0283342     0.348458      0.34056     0.352046
        277       1   0.00142971    -0.389509   -0.0283342     0.344319     0.332902     0.348217
        278       1   0.00142971    -0.399896   -0.0283342     0.340325     0.332902     0.344388
        279       1   0.00142971    -0.410283   -0.0283342     0.336509     0.329073      0.34056
        280       1   0.00142971     -0.42067   -0.0283342     0.332699     0.325244     0.336731
        281       1  -0.00895721    -0.431057   -0.0283342     0.328706     0.321415     0.332902
        282       1   -0.0193441    -0.441444   -0.0283342     0.324453     0.317586     0.329073
        283       1    -0.040118    -0.451831   -0.0283342     0.319959     0.313757     0.325244
        284       1   -0.0505049    -0.462218   -0.0283342     0.315466       0.3061     0.321415
        285       1   -0.0505049    -0.472605   -0.0283342     0.310599       0.3061     0.317586
        286       1   -0.0505049    -0.482992   -0.0283342     0.304612     0.298442     0.309928
        287       1   -0.0505049    -0.493379   -0.0283342       0.2996     0.294613       0.3061
        288       1    -0.040118    -0.503766   -0.0283342     0.293974     0.290784     0.302271
        289       1  -0.00895721    -0.514153   -0.0283342      0.28993     0.286955     0.298442
        290       1   0.00142971    -0.524539   -0.0283342     0.286784     0.283126     0.294613
        291       1   0.00142971    -0.534926   -0.0283342     0.283822     0.279297     0.290784
        292       1   0.00142971    -0.545313   -0.0283342     0.280981     0.275468     0.290784
        293       1   0.00142971      -0.5557   -0.0283342     0.278449      0.27164     0.286955
        294       1   0.00142971    -0.566087   -0.0283342     0.275443     0.267811     0.283126
        295       1  -0.00895721    -0.576474   -0.0283342     0.272089     0.263982     0.279297
        296       1   -0.0193441    -0.586861   -0.0283342     0.268001     0.260153     0.275468
        297       1   -0.0245376    -0.597248   -0.0283342     0.260248     0.252495      0.27164
        298       1   -0.0245376    -0.607635   -0.0283342     0.256679     0.248666     0.263982
        299       1   -0.0193441    -0.618022   -0.0283342     0.253748     0.244837     0.263982
        300       1   -0.0193441    -0.628409   -0.0283342     0.250533     0.244837     0.260153
        301       1  -0.00895721    -0.638796   -0.0283342     0.245825      0.23718     0.252495
        302       1   0.00142971    -0.649183   -0.0283342     0.240477     0.233351     0.248666
        303       1   0.00142971    -0.659569   -0.0283342     0.236515     0.229522     0.244837
        304       1   0.00142971    -0.669956   -0.0283342     0.233528     0.225693     0.241009
        305       1   0.00142971    -0.680343   -0.0283342      0.22975     0.221864      0.23718
        306       1   -0.0193441     -0.69073   -0.0283342     0.224984     0.214206     0.233351
        307       1   -0.0245376    -0.701117   -0.0283342     0.220368     0.210377     0.229522
        308       1   -0.0245376    -0.711504   -0.0283342      0.21678     0.206549     0.225693
        309       1   -0.0193441    -0.721891   -0.0283342     0.212991      0.20272     0.218035
        310       1  -0.00895721    -0.732278   -0.0283342     0.208637     0.198891     0.214206
        311       1   0.00142971    -0.742665   -0.0283342     0.204232     0.195062     0.210377
        312       1   0.00142971    -0.753052   -0.0283342     0.199865     0.191233     0.206549
        313       1  -0.00895721    -0.763439   -0.0283342     0.195942     0.187404      0.20272
        314       1   -0.0245376    -0.773826   -0.0283342     0.191303     0.183575     0.198891
        315       1   -0.0193441    -0.784213   -0.0283342     0.184518     0.175918     0.191233
        316       1  -0.00895721      -0.7946   -0.0283342     0.179126     0.172089     0.187404
        317       1  -0.00895721    -0.804986   -0.0283342     0.175019      0.16826     0.183575
        318       1  -0.00895721    -0.815373   -0.0283342     0.171551     0.164431     0.179746
        319       1   0.00142971     -0.82576   -0.0283342     0.167437     0.160602     0.175918
        320       1   0.00142971    -0.836147   -0.0283342     0.159843     0.152944      0.16826
        321       1  -0.00376375    -0.846534   -0.0283342     0.155207     0.149115     0.164431
        322       1  -0.00895721    -0.856921   -0.0283342     0.148179     0.141458     0.156773
        323       1  -0.00895721    -0.867308   -0.0283342     0.142527     0.137629     0.149115
        324       1  -0.00376375    -0.877695   -0.0283342     0.135816     0.129971     0.141458
        325       1   0.00142971    -0.888082   -0.0283342     0.128749     0.122313       0.1338
        326       1  -0.00895721    -0.898469   -0.0283342     0.121446     0.114655     0.129971
        327       1  -0.00895721    -0.908856   -0.0283342     0.113174     0.106998     0.122313
        328       1   0.00142971    -0.919243   -0.0283342     0.104643    0.0993398     0.110826
        329       1  -0.00895721     -0.92963   -0.0283342    0.0921377    0.0878532    0.0993398
        330       1  -0.00895721    -0.940016   -0.0283342    0.0846888    0.0801954    0.0916821
        331       1   0.00142971    -0.950403   -0.0283342    0.0716073    0.0648799    0.0763665
        332       1  -0.00895721     -0.96079   -0.0283342    0.0577537    0.0533932    0.0648799
        333       1   0.00142971    -0.971177   -0.0283342    0.0438368    0.0380777    0.0495643
        334       1  -0.00376375    -0.981564   -0.0283342     0.028721     0.026591    0.0304199
        335       1   0.00142971    -0.991951   -0.0283342    0.0134083    0.0112755    0.0151044
