# COLLAPSE_WIDTH
# Pixel Type Legend -1:background 0:surface 1:volume_data 2:surface_data 3:particle_data 4:iso_data 99:Mixed
# 1:j-pixel  2:type      3:x-avg      4:y-avg      5:z-avg    6:average        7:min        8:max
        190       1  -0.00895721     0.514153   -0.0283342     0.612619     0.599802     0.628375
        191       1    -0.040118     0.503766   -0.0283342     0.609549     0.599802     0.621232
        192       1   -0.0505049     0.493379   -0.0283342     0.605842     0.596231      0.61766
        193       1   -0.0505049     0.482992   -0.0283342     0.601544     0.592659     0.610517
        194       1   -0.0505049     0.472605   -0.0283342       0.5975     0.592659     0.606946
        195       1   -0.0505049     0.462218   -0.0283342     0.593686     0.589088     0.603374
        196       1    -0.040118     0.451831   -0.0283342     0.590251     0.585516     0.599802
        197       1   -0.0193441     0.441444   -0.0283342     0.586921     0.581945     0.592659
        198       1  -0.00895721     0.431057   -0.0283342     0.583721     0.578373     0.589088
        199       1   0.00142971     0.420671   -0.0283342     0.580575     0.574801     0.585516
        200       1   0.00142971     0.410284   -0.0283342     0.577369      0.57123     0.581945
        201       1   0.00142971     0.399897   -0.0283342     0.574282     0.567658     0.581945
        202       1   0.00142971      0.38951   -0.0283342     0.570752     0.564087     0.581945
        203       1  -0.00895721     0.379123   -0.0283342     0.566956     0.560515     0.578373
        204       1   -0.0297311     0.368736   -0.0283342     0.563077     0.556944      0.57123
        205       1    -0.040118     0.358349   -0.0283342     0.559098       0.5498     0.567658
        206       1   -0.0505049     0.347962   -0.0283342     0.555314     0.546229     0.564087
        207       1   -0.0505049     0.337575   -0.0283342     0.551825     0.542657     0.560515
        208       1   -0.0505049     0.327188   -0.0283342     0.548519     0.539086     0.560515
        209       1   -0.0505049     0.316801   -0.0283342     0.545007     0.535514     0.556944
        210       1   -0.0505049     0.306414   -0.0283342     0.541034     0.531943     0.556944
        211       1   -0.0297311     0.296027   -0.0283342     0.536801     0.528371       0.5498
        212       1   -0.0141507     0.285641   -0.0283342      0.53264     0.521228     0.546229
        213       1   0.00142971     0.275254   -0.0283342     0.528825     0.517656     0.542657
        214       1   0.00142971     0.264867   -0.0283342      0.52559     0.514085     0.539086
        215       1   0.00142971      0.25448   -0.0283342     0.522804     0.510513     0.535514
        216       1   0.00142971     0.244093   -0.0283342     0.520083     0.506942     0.535514
        217       1   0.00142971     0.233706   -0.0283342     0.517119      0.50337     0.531943
        218       1  -0.00376375     0.223319   -0.0283342     0.513748     0.499798     0.528371
        219       1   -0.0193441     0.212932   -0.0283342     0.510324     0.496227     0.524799
        220       1    -0.040118     0.202545   -0.0283342     0.507018     0.492655     0.521228
        221       1   -0.0505049     0.192158   -0.0283342     0.504161     0.489084     0.521228
        222       1   -0.0505049     0.181771   -0.0283342      0.50167     0.489084     0.517656
        223       1   -0.0505049     0.171384   -0.0283342     0.499444     0.485512     0.514085
        224       1   -0.0505049     0.160997   -0.0283342     0.497449      0.48194     0.510513
        225       1   -0.0505049     0.150611   -0.0283342     0.495318      0.48194     0.510513
        226       1   -0.0505049     0.140224   -0.0283342     0.492791     0.478369     0.506942
        227       1   -0.0297311     0.129837   -0.0283342     0.490188     0.474797      0.50337
        228       1  -0.00895721      0.11945   -0.0283342     0.487797     0.471226      0.50337
        229       1   0.00142971     0.109063   -0.0283342      0.48573     0.467654     0.499798
        230       1   0.00142971    0.0986759   -0.0283342     0.483983     0.467654     0.496227
        231       1   0.00142971     0.088289   -0.0283342     0.482796     0.467654     0.496227
        232       1   0.00142971    0.0779021   -0.0283342     0.481633     0.467654     0.492655
        233       1   0.00142971    0.0675152   -0.0283342     0.480482     0.467654     0.492655
        234       1   0.00142971    0.0571282   -0.0283342     0.479414     0.464083     0.492655
        235       1   -0.0193441    0.0467413   -0.0283342     0.478174     0.464083     0.489084
        236       1   -0.0349245    0.0363544   -0.0283342     0.477174     0.464083     0.489084
        237       1   -0.0505049    0.0259675   -0.0283342     0.476261     0.464083     0.489084
        238       1   -0.0505049    0.0155805   -0.0283342     0.475459     0.464083     0.485512
        239       1   -0.0505049   0.00519362   -0.0283342     0.474762     0.464083     0.485512
        240       1   -0.0505049   -0.0051933   -0.0283342      0.47416     0.460511     0.485512
        241       1   -0.0505049   -0.0155802   -0.0283342      0.47341     0.460511     0.485512
        242       1   -0.0505049   -0.0259672   -0.0283342     0.472501     0.460511      0.48194
        243       1   -0.0349245   -0.0363541   -0.0283342     0.471403     0.456939      0.48194
        244       1   -0.0193441    -0.046741   -0.0283342     0.470175     0.456939      0.48194
        245       1   0.00142971   -0.0571279   -0.0283342     0.468758     0.456939     0.478369
        246       1   0.00142971   -0.0675148   -0.0283342     0.467619     0.456939     0.478369
        247       1   0.00142971   -0.0779018   -0.0283342     0.466391     0.453368     0.478369
        248       1   0.00142971   -0.0882887   -0.0283342      0.46524     0.453368     0.474797
        249       1   0.00142971   -0.0986756   -0.0283342     0.464083     0.453368     0.474797
        250       1   0.00142971    -0.109063   -0.0283342     0.462554     0.449796     0.474797
        251       1  -0.00895721    -0.119449   -0.0283342       0.4608     0.449796     0.471226
        252       1   -0.0297311    -0.129836   -0.0283342     0.458557     0.446225     0.467654
        253       1   -0.0505049    -0.140223   -0.0283342     0.456497     0.442653     0.467654
        254       1   -0.0505049     -0.15061   -0.0283342     0.454431     0.442653     0.464083
        255       1   -0.0505049    -0.160997   -0.0283342     0.452565     0.439082     0.464083
        256       1   -0.0505049    -0.171384   -0.0283342     0.451024     0.439082     0.460511
        257       1   -0.0505049    -0.181771   -0.0283342     0.449112      0.43551     0.460511
        258       1   -0.0505049    -0.192158   -0.0283342     0.447087      0.43551     0.456939
        259       1    -0.040118    -0.202545   -0.0283342     0.444525     0.431938     0.453368
        260       1   -0.0193441    -0.212932   -0.0283342     0.441945     0.431938     0.449796
        261       1  -0.00376375    -0.223319   -0.0283342       0.4392     0.428367     0.449796
        262       1   0.00142971    -0.233706   -0.0283342     0.436508     0.424795     0.446225
        263       1   0.00142971    -0.244093   -0.0283342     0.434636     0.424795     0.442653
        264       1   0.00142971    -0.254479   -0.0283342     0.432399     0.421224     0.439082
        265       1   0.00142971    -0.264866   -0.0283342     0.430657     0.421224     0.439082
        266       1   0.00142971    -0.275253   -0.0283342     0.428019     0.417652      0.43551
        267       1   -0.0141507     -0.28564   -0.0283342     0.425582     0.417652     0.431938
        268       1   -0.0297311    -0.296027   -0.0283342     0.422853     0.414081     0.428367
        269       1   -0.0505049    -0.306414   -0.0283342     0.420132     0.410509     0.424795
        270       1   -0.0505049    -0.316801   -0.0283342       0.4178     0.410509     0.424795
        271       1   -0.0505049    -0.327188   -0.0283342     0.415645     0.410509     0.421224
        272       1   -0.0505049    -0.337575   -0.0283342     0.413579     0.406937     0.417652
        273       1   -0.0505049    -0.347962   -0.0283342     0.411702     0.406937     0.417652
        274       1    -0.040118    -0.358349   -0.0283342     0.409181     0.403366     0.414081
        275       1   -0.0297311    -0.368736   -0.0283342     0.407056     0.399794     0.414081
        276       1  -0.00895721    -0.379123   -0.0283342     0.404582     0.399794     0.410509
        277       1   0.00142971    -0.389509   -0.0283342     0.402144     0.396223     0.410509
        278       1   0.00142971    -0.399896   -0.0283342     0.399759     0.396223     0.406937
        279       1   0.00142971    -0.410283   -0.0283342      0.39748     0.392651     0.403366
        280       1   0.00142971     -0.42067   -0.0283342     0.395325      0.38908     0.403366
        281       1  -0.00895721    -0.431057   -0.0283342      0.39271      0.38908     0.399794
        282       1   -0.0193441    -0.441444   -0.0283342     0.390148     0.385508     0.396223
        283       1    -0.040118    -0.451831   -0.0283342     0.387185     0.381936     0.396223
        284       1   -0.0505049    -0.462218   -0.0283342     0.383908     0.378365     0.392651
        285       1   -0.0505049    -0.472605   -0.0283342     0.380047     0.374793      0.38908
        286       1   -0.0505049    -0.482992   -0.0283342     0.375732     0.371222     0.385508
        287       1   -0.0505049    -0.493379   -0.0283342     0.371375     0.364079     0.381936
        288       1    -0.040118    -0.503766   -0.0283342     0.367467     0.360507     0.378365
        289       1  -0.00895721    -0.514153   -0.0283342     0.364002     0.353364     0.374793
        290       1   0.00142971    -0.524539   -0.0283342     0.361422     0.349792     0.371222
        291       1   0.00142971    -0.534926   -0.0283342     0.359072     0.346221     0.371222
        292       1   0.00142971    -0.545313   -0.0283342     0.356782     0.346221      0.36765
        293       1   0.00142971      -0.5557   -0.0283342      0.35481     0.342649      0.36765
        294       1   0.00142971    -0.566087   -0.0283342     0.352626     0.339078     0.364079
        295       1  -0.00895721    -0.576474   -0.0283342     0.350223     0.339078     0.364079
        296       1   -0.0193441    -0.586861   -0.0283342     0.347366     0.335506     0.360507
        297       1   -0.0245376    -0.597248   -0.0283342     0.342401     0.331934     0.356935
        298       1   -0.0245376    -0.607635   -0.0283342     0.340355     0.331934     0.353364
        299       1   -0.0193441    -0.618022   -0.0283342     0.338836     0.328363     0.349792
        300       1   -0.0193441    -0.628409   -0.0283342     0.337059     0.328363     0.349792
        301       1  -0.00895721    -0.638796   -0.0283342     0.334284     0.324791     0.346221
        302       1   0.00142971    -0.649183   -0.0283342     0.330901      0.32122     0.342649
        303       1   0.00142971    -0.659569   -0.0283342     0.328304      0.32122     0.339078
        304       1   0.00142971    -0.669956   -0.0283342     0.326763     0.317648     0.339078
        305       1   0.00142971    -0.680343   -0.0283342      0.32423     0.317648     0.335506
        306       1   -0.0193441     -0.69073   -0.0283342     0.321273     0.310505     0.331934
        307       1   -0.0245376    -0.701117   -0.0283342     0.318482     0.310505     0.328363
        308       1   -0.0245376    -0.711504   -0.0283342     0.316223     0.306933     0.324791
        309       1   -0.0193441    -0.721891   -0.0283342     0.314065     0.303362     0.324791
        310       1  -0.00895721    -0.732278   -0.0283342      0.31168     0.303362      0.32122
        311       1   0.00142971    -0.742665   -0.0283342     0.309189      0.29979      0.32122
        312       1   0.00142971    -0.753052   -0.0283342     0.306851     0.296219     0.317648
        313       1  -0.00895721    -0.763439   -0.0283342     0.304608     0.296219     0.314077
        314       1   -0.0245376    -0.773826   -0.0283342     0.302085     0.292647     0.310505
        315       1   -0.0193441    -0.784213   -0.0283342     0.297913     0.285504     0.306933
        316       1  -0.00895721      -0.7946   -0.0283342     0.294542     0.281932     0.303362
        317       1  -0.00895721    -0.804986   -0.0283342     0.291649     0.278361     0.303362
        318       1  -0.00895721    -0.815373   -0.0283342     0.289294     0.274789     0.303362
        319       1   0.00142971     -0.82576   -0.0283342     0.286212     0.274789      0.29979
        320       1   0.00142971    -0.836147   -0.0283342     0.280799     0.271218     0.296219
        321       1  -0.00376375    -0.846534   -0.0283342     0.277663     0.267646     0.292647
        322       1  -0.00895721    -0.856921   -0.0283342     0.272947     0.264075     0.285504
        323       1  -0.00895721    -0.867308   -0.0283342     0.269323     0.260503     0.281932
        324       1  -0.00376375    -0.877695   -0.0283342     0.264831     0.256931     0.274789
        325       1   0.00142971    -0.888082   -0.0283342     0.260107     0.249788     0.271218
        326       1  -0.00895721    -0.898469   -0.0283342     0.255278     0.242645     0.267646
        327       1  -0.00895721    -0.908856   -0.0283342      0.24947     0.239074     0.264075
        328       1   0.00142971    -0.919243   -0.0283342     0.242899      0.23193     0.260503
        329       1  -0.00895721     -0.92963   -0.0283342     0.232232     0.221216     0.256931
        330       1  -0.00895721    -0.940016   -0.0283342     0.224073     0.210501     0.246217
        331       1   0.00142971    -0.950403   -0.0283342     0.205064     0.192643     0.224787
        332       1  -0.00895721     -0.96079   -0.0283342     0.180045     0.167642     0.196215
        333       1   0.00142971    -0.971177   -0.0283342      0.14806     0.135498     0.164071
        334       1  -0.00376375    -0.981564   -0.0283342     0.103715    0.0926391     0.114069
        335       1   0.00142971    -0.991951   -0.0283342    0.0498216    0.0426371    0.0569234
