# COLLAPSE_WIDTH
# Pixel Type Legend -1:background 0:surface 1:volume_data 2:surface_data 3:particle_data 4:iso_data 99:Mixed
# 1:j-pixel  2:type      3:x-avg      4:y-avg      5:z-avg    6:average        7:min        8:max
        280       1   0.00142971     -0.42067   -0.0283342     0.471868     0.468501     0.476054
        281       1  -0.00895721    -0.431057   -0.0283342     0.471422     0.468501     0.476054
        282       1   -0.0193441    -0.441444   -0.0283342     0.470852     0.468501     0.473536
        283       1    -0.040118    -0.451831   -0.0283342     0.470199     0.468501     0.473536
        284       1   -0.0505049    -0.462218   -0.0283342     0.469354     0.465983     0.473536
        285       1   -0.0505049    -0.472605   -0.0283342     0.468151     0.463465     0.471019
        286       1   -0.0505049    -0.482992   -0.0283342     0.466436     0.463465     0.471019
        287       1   -0.0505049    -0.493379   -0.0283342     0.464859     0.460947     0.468501
        288       1    -0.040118    -0.503766   -0.0283342     0.463594     0.458429     0.468501
        289       1  -0.00895721    -0.514153   -0.0283342     0.462449     0.455911     0.465983
        290       1   0.00142971    -0.524539   -0.0283342     0.461509     0.455911     0.465983
        291       1   0.00142971    -0.534926   -0.0283342     0.460643     0.455911     0.465983
        292       1   0.00142971    -0.545313   -0.0283342     0.459898     0.453393     0.465983
        293       1   0.00142971      -0.5557   -0.0283342     0.459095     0.453393     0.463465
        294       1   0.00142971    -0.566087   -0.0283342     0.458392     0.453393     0.463465
        295       1  -0.00895721    -0.576474   -0.0283342      0.45763     0.450875     0.463465
        296       1   -0.0193441    -0.586861   -0.0283342     0.456914     0.450875     0.463465
        297       1   -0.0245376    -0.597248   -0.0283342     0.455369     0.448357     0.460947
        298       1   -0.0245376    -0.607635   -0.0283342     0.454452      0.44584     0.460947
        299       1   -0.0193441    -0.618022   -0.0283342     0.453901      0.44584     0.460947
        300       1   -0.0193441    -0.628409   -0.0283342     0.453385      0.44584     0.460947
        301       1  -0.00895721    -0.638796   -0.0283342     0.452831      0.44584     0.460947
        302       1   0.00142971    -0.649183   -0.0283342     0.452074      0.44584     0.460947
        303       1   0.00142971    -0.659569   -0.0283342     0.451591      0.44584     0.458429
        304       1   0.00142971    -0.669956   -0.0283342     0.451108      0.44584     0.458429
        305       1   0.00142971    -0.680343   -0.0283342     0.450314     0.443322     0.458429
        306       1   -0.0193441     -0.69073   -0.0283342     0.449286     0.443322     0.455911
        307       1   -0.0245376    -0.701117   -0.0283342     0.447945     0.440804     0.453393
        308       1   -0.0245376    -0.711504   -0.0283342     0.447132     0.440804     0.453393
        309       1   -0.0193441    -0.721891   -0.0283342     0.446314     0.440804     0.453393
        310       1  -0.00895721    -0.732278   -0.0283342     0.445469     0.438286     0.453393
        311       1   0.00142971    -0.742665   -0.0283342     0.444612     0.438286     0.450875
        312       1   0.00142971    -0.753052   -0.0283342     0.443834     0.438286     0.450875
        313       1  -0.00895721    -0.763439   -0.0283342     0.443238     0.438286     0.450875
        314       1   -0.0245376    -0.773826   -0.0283342     0.442334     0.435768     0.448357
        315       1   -0.0193441    -0.784213   -0.0283342     0.440658      0.43325      0.44584
        316       1  -0.00895721      -0.7946   -0.0283342     0.439318     0.430732     0.448357
        317       1  -0.00895721    -0.804986   -0.0283342      0.43849     0.430732     0.448357
        318       1  -0.00895721    -0.815373   -0.0283342     0.437899     0.428214     0.450875
        319       1   0.00142971     -0.82576   -0.0283342     0.437125     0.428214     0.450875
        320       1   0.00142971    -0.836147   -0.0283342     0.435285     0.428214     0.443322
        321       1  -0.00376375    -0.846534   -0.0283342     0.434192     0.425696     0.443322
        322       1  -0.00895721    -0.856921   -0.0283342     0.432476     0.423179     0.443322
        323       1  -0.00895721    -0.867308   -0.0283342     0.430845     0.423179     0.440804
        324       1  -0.00376375    -0.877695   -0.0283342     0.429248     0.423179     0.435768
        325       1   0.00142971    -0.888082   -0.0283342     0.427553     0.420661     0.435768
        326       1  -0.00895721    -0.898469   -0.0283342     0.426096     0.418143     0.435768
        327       1  -0.00895721    -0.908856   -0.0283342     0.424556     0.415625     0.435768
        328       1   0.00142971    -0.919243   -0.0283342     0.422916     0.413107      0.43325
        329       1  -0.00895721     -0.92963   -0.0283342     0.419758     0.405553      0.43325
        330       1  -0.00895721    -0.940016   -0.0283342     0.417339     0.403035      0.43325
        331       1   0.00142971    -0.950403   -0.0283342     0.410552        0.398     0.423179
        332       1  -0.00895721     -0.96079   -0.0283342     0.399677     0.390446     0.413107
        333       1   0.00142971    -0.971177   -0.0283342     0.382426     0.370303     0.392964
        334       1  -0.00376375    -0.981564   -0.0283342     0.336453     0.319945     0.352677
        335       1   0.00142971    -0.991951   -0.0283342     0.199993     0.176425     0.221747
